iteration,particle,fitness,cost,safety,co2,comfort,constructability,Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony
5,4,459337.1214661377,395028.8603033982,1.3569173883726051,657.5908162255154,5.689904196549174,6.330126809571468,8.054388712277378,8.434335722637922,2.6225633904043453,2.649215387244875,379,359,415,405,362,-14.198731904285331,0.34577690079470874,0.12892279223766168,-0.15760273178230486,2.822234248819566,0,1,1,1,0,1
5,5,494397.10508409573,367126.9505079792,0.7272984542388344,517.8385261182533,5.907424169381494,6.288435425212789,8.471198451424579,8.53641609408529,2.6300606676732046,2.646675028901313,368,360,438,523,372,-14.615645747872103,0.5729178328456488,0.001852824616356108,-0.233773654728584,2.2706172453002376,0,1,1,1,0,1
5,6,398777.9444842077,336347.0371210574,1.3756909263684967,525.5175599333835,6.031639141407449,7.648147140295251,8.382280893020162,8.408322514049463,2.6480732057800864,2.6429472948673043,369,364,467,417,331,-6.018528597047495,0.6970472524982833,0.025977693532046597,-0.12191315685139673,1.7677835183407604,0,1,1,1,0,1
5,7,463518.190538069,341516.9511055194,0.7799876056745038,525.6871538066822,5.954789872401446,7.622708597652702,8.401669892394285,8.426046858707018,2.7270971479170343,2.6819259069193007,371,355,415,420,352,-1.272914023472985,0.2812376692210102,0.0026297483296197077,-0.07049690245418841,2.2634810654869515,0,1,1,1,0,1
5,8,440857.63406921685,363134.7673769269,1.2227713330771006,653.1762015401413,6.096279960288635,7.738475201151854,8.049355253566775,8.412908936695796,2.627941238396367,2.71039071088281,364,361,424,402,324,0.115247988481467,0.530278961511671,0.11966921897485133,-0.06764405676291763,2.9283444660840514,0,1,1,1,0,1
5,9,427770.78086292243,358109.83977509604,1.3033905891217359,544.6009557221616,5.75543817149861,6.20124637623768,8.42511777363645,8.574139914014976,2.6368917231873628,2.6559151935771164,365,350,432,409,329,-15.487536237623189,0.4380820409350797,0.04083118542291847,-0.07892284548536951,2.6692506594563583,0,1,1,1,0,1
5,10,396271.79907377757,348425.8260718835,1.5215402699810594,563.9684796432812,6.047934856490806,6.857815203610059,8.026171640241259,8.613665541602154,2.6017867192447586,2.6454748932249728,356,360,484,445,326,-8.921847963899419,0.6016714384262193,0.06042619783235159,-0.09530640919014827,2.6441456361796716,0,1,1,1,0,1
5,11,423279.20592757815,350741.79133031203,1.274625854027339,665.7155798967594,6.261051446193699,7.3976819474310425,8.023811914077712,8.24013105379457,2.7284435668611224,2.6850307240077096,374,354,422,405,338,-3.523180525689574,0.738750865221361,0.026700410334185076,-0.19044824172193295,2.07660113858191,0,1,1,0,0,1
5,12,458451.1903823493,375732.794599985,1.172816042176357,663.3900417975973,6.266279481904602,7.4094427330837185,8.690600242586628,8.410746751181563,2.710144828651025,2.6068699037745033,366,355,413,413,357,-3.405572669162807,0.631966795088461,0.13232745157772288,-0.07640360375503094,2.687538166415348,0,1,1,1,0,1
5,13,427458.42480876175,375851.16745309706,1.483927426443353,676.7729211866019,6.117870535327096,7.1825042224141065,8.218956024767815,8.643446887492876,2.6949582049386422,2.6216763665042353,368,362,406,513,338,-5.674957775858933,0.5256373224460467,0.14358204281947698,-0.30706221285034,2.8205115835605907,0,1,1,1,0,1
5,14,481391.7388896397,331943.4527476293,0.5055171385798964,518.5701187899101,6.21570489526847,7.077838943566347,8.075467199021531,8.239356060624466,2.6854929384539457,2.6383939831501055,385,362,424,400,321,6.72161056433653,0.8404548910273948,0.003907240251041444,-0.09236012124733844,2.824618228369602,0,1,1,1,0,1
5,15,448521.96442610654,386734.0933840496,1.3821212895794304,684.3042985858125,6.0334276642787446,7.065973380159344,8.071171343354164,8.491043589670044,2.6222289404107917,2.611124585660886,389,362,417,459,356,-6.840266198406556,0.51969215495067,0.14104520943286952,-0.3045526122791604,2.5914922141393477,0,1,1,1,0,1
6,1,449166.5776767423,396057.54306083545,1.4689096538409319,705.2250753779625,5.791526290848735,8.055869804966898,8.023681634796585,8.562283323626952,2.612261420206032,2.643664533507896,395,362,420,500,359,-1.9413019503310127,0.3809264556758011,0.14554366681976885,-0.18499661842443776,1.6457395507110633,0,1,1,1,0,1
6,2,440176.50917057204,380058.6733315,1.3988216416092791,660.3629263044256,5.990138849061997,8.197836527143599,8.213482449862928,8.310821318154225,2.6014195119225945,2.6074194625627283,355,362,402,503,365,-0.5216347285640046,0.6264474626009074,0.13189254343639117,-0.14719409108694276,1.7610605938479142,0,1,1,1,0,1
6,3,412081.3805355206,404006.7559437986,1.9192537540827794,764.2508277107777,5.608677055412166,6.666079526995594,8.053549239886777,8.161855496791123,2.621051441891992,2.628491810328305,385,401,536,445,340,-5.839204730044059,0.2685410883561974,0.20386570802684978,-0.15105881841084084,2.1039967131128057,0,1,1,1,0,1
6,4,inf,inf,0.0,inf,0.0,0.0,8.579181544568153,8.198470889561452,2.7810668388496893,2.6367987758187623,362,378,535,493,347,-11.720377841674473,0.35437009973203676,0.039944136397553634,-0.11385948690077939,2.7637617387723816,0,1,1,1,0,1
6,5,428231.16181669413,405640.87919589155,1.7740971737919744,698.4649099212301,5.775944445689786,6.588297259346161,8.122390431883606,8.082802965667375,2.655219010136421,2.636974799278959,407,377,558,405,332,-11.617027406538394,0.5855727994231809,0.1572317460813882,-0.11649786605519158,2.2809457296811613,0,1,1,1,0,1
6,6,449993.07845547365,379672.1727693657,1.2967909431389204,663.5561236450374,6.065769047766034,7.74767703728536,8.018214106090378,8.497544659011163,2.7081053019572425,2.6218263107152717,375,404,424,418,367,-5.0232296271463905,0.6726706227622242,0.13599864665284914,-0.27344937781017187,1.8702277761129278,0,1,1,1,0,1
6,7,422581.32886619127,388582.6550014231,1.6600132613523182,705.9625515954212,5.797212759601289,7.4245758544924065,8.695779472651108,8.635420727570496,2.7003568041137527,2.6392655036821098,360,405,535,462,331,-3.2542414550759364,0.2895688626024149,0.15707592986180743,-0.15656795279234634,2.295263317237473,0,1,1,1,0,1
6,8,434778.75561098347,406881.80523573444,1.72103049624751,622.6529925509745,5.921939690379068,7.527328925407636,8.556738331866507,8.034371399673649,2.705784519661483,2.6571541758580146,384,383,544,498,353,-2.2267107459236475,0.5407412814148886,0.06848655709989857,-0.15010613746851847,2.872836121919206,0,1,1,1,0,1
6,9,442993.57433532143,413755.0292904257,1.7076145495510429,683.9422837444254,5.662251243720709,6.362688886383916,8.612892267421614,8.096672270805541,2.741166135386596,2.630457506576991,378,400,552,415,367,-13.873111136160848,0.4411747228501132,0.14102240584625975,-0.17401236752081145,2.6532900670073536,0,1,1,1,0,1
6,10,417152.28912516544,388543.7527933895,1.7139146366822406,674.8062555224475,6.088107491383231,6.979510529100214,8.379376500288478,8.050747987144621,2.6118725438490236,2.631490025790167,367,362,433,523,358,-7.704894708997855,0.6058170120784766,0.13957380216764842,-0.11946380525484879,2.616605973793419,0,1,1,1,0,1
6,11,409832.4649703333,394806.594040593,1.8497412907025967,679.6629963802999,6.033558409444627,7.1328310702645545,8.080452879443413,8.14825323817429,2.7357608033215315,2.62247527138339,394,404,542,449,363,-6.171689297354446,0.7297372312159558,0.13614359138553556,-0.1129721076691459,2.1245806318187683,0,1,1,1,0,1
6,12,389881.7213569269,359428.66880508565,1.6954694744815875,594.1153552384591,6.0164924338855785,7.326505770755086,8.109399757413371,8.397237333303044,2.7061977408461457,2.7053793849275576,365,377,533,446,343,-4.234942292449141,0.6466555477098396,0.06767254842227713,-0.1699468793483272,2.6507342024020493,0,1,1,1,0,1
6,13,399863.7055470651,355645.4477986215,1.5578174225155639,586.9560427541528,6.107806637501294,7.18563847043063,8.557876108362006,8.17842978670788,2.671308911649891,2.7109103805115016,372,391,489,439,343,-5.643615295693701,0.5269521378246257,0.05641795718052303,-0.15110000518931022,2.7975269830431397,0,1,1,1,0,1
6,14,429819.2594844011,380175.9629358341,1.5035670345143302,671.2096757695122,6.208856394691636,7.638780564962346,8.688599629385102,8.702389177761042,2.726321085737995,2.60305932098533,383,391,544,445,338,-1.1121943503765452,0.8398275214176711,0.13157229881975893,-0.2050929176668095,2.8138411860232435,0,1,1,1,0,1
6,15,404091.32811415987,356188.6248488473,1.520972967346874,582.0180102566725,5.93390537773346,7.169142682255787,8.720708976691686,8.217869789132017,2.7811515065197003,2.6101789552568437,361,391,537,429,350,-5.808573177442139,0.5210901826216843,0.05895479056713049,-0.1454156544804178,2.6046531764253995,0,1,1,1,0,1
7,1,395563.4488319933,356375.3709752671,1.6081192214327384,580.8885617269834,5.620407418190782,7.899791331329267,8.38554457093989,8.197040714133568,2.7836748335574972,2.6116049300705493,365,412,540,438,335,-3.5020866867073415,0.3831829106374408,0.05445633318023116,-0.29722391575555607,1.762634506114382,0,1,1,1,0,1
7,2,394653.36955349916,353746.4642035506,1.5909309465005141,577.8868005310876,5.970561343681619,8.05789659824493,8.045458786582719,8.125368176117714,2.634697719747675,2.657957680812316,379,396,499,439,338,-1.9210340175507012,0.6347504224875442,0.05102815516422998,-0.295914526342201,1.8563646781350511,0,1,1,1,0,1
7,3,434234.26730976166,343638.6688582366,1.094044015484749,532.2395112929814,5.569345527750606,7.044468589236782,8.533226361350627,8.001798162086338,2.6666228956357894,2.661527108971348,372,394,510,445,337,-7.0553141076321815,0.23625660010935137,0.003865708026849768,-0.298852336684932,2.139297147899293,0,1,1,1,0,1
7,4,452152.2484917008,389190.5031687042,1.3703825467700341,672.2744925172236,5.678825835320482,6.719606779006726,8.688766763372653,8.056993683087551,2.7696209696787735,2.662544997666662,352,363,510,440,358,-10.30393220993274,0.35199795884835133,0.01619210397356796,-0.22505642820967492,2.748657250742115,0,1,1,0,0,1
7,5,409788.67518623103,366078.37717616133,1.5628970198993029,622.9568269520862,6.113876025826668,6.96910327022492,8.545814551434415,8.163213729849058,2.645220111954647,2.6445164199556745,400,383,499,443,323,-7.808967297750794,0.5975806326542972,0.08644289383933225,-0.1698354142686279,2.305931989696455,0,1,1,1,0,1
7,6,400401.6350004848,377051.48061529576,1.7664984561481096,578.0012877893603,5.806281832757405,7.721629971256542,8.37933885106933,8.14283420208355,2.668862117361756,2.635252348469719,361,361,544,463,329,-5.283700287434587,0.6825887189351879,0.0633263260482016,-0.30028770844030733,1.9585405987288542,0,1,1,1,0,1
7,7,395356.4466743162,363961.4196890252,1.6860497301470903,614.0075284819774,5.645217151149523,7.2423877581699205,8.356985612097489,8.258778508847069,2.6223692440676265,2.6226162754467826,351,404,510,468,337,-5.076122418300802,0.3104712915981532,0.08582122566527053,-0.2979299275748526,2.334737258706417,0,1,1,1,0,1
7,8,407709.4658251712,339203.5955806969,1.3149412975552568,534.1368460338773,6.12288238058776,7.1583705862719125,8.655342252048214,8.272223324252424,2.6890673187410776,2.6654512165479374,366,411,424,444,336,-5.916294137280882,0.5548167794248275,0.023272992287311126,-0.29884550945303134,2.8532594672842566,0,1,1,1,0,1
7,9,438940.9713001066,365908.17253689596,1.2696720123678935,565.0749148369268,5.901616756859281,6.546169961137199,8.017706036010194,8.849416055394581,2.6974982613895166,2.637963250369559,361,360,432,437,329,-12.038300388628004,0.4488357663872964,0.058977594153740265,-0.2968434474943089,2.6486402753841287,0,1,1,1,0,1
7,10,411945.8397409315,339488.88929299155,1.2754304955206,515.0783512010237,5.8868077956056535,7.015999498225083,8.1056463922297,8.850747987144622,2.6214449776983235,2.643002159876741,366,387,553,416,333,-7.340005017749159,0.606403396369726,0.007091356428942097,-0.26748004447885865,2.607057460142766,0,1,1,1,0,1
7,11,404932.30164518347,379070.1787390345,1.7413787709385107,626.4744218132633,5.937654357270409,6.978735295029409,8.201765900276023,8.085014959126333,2.6567812371382633,2.6000994721302577,383,404,507,469,363,-7.7126470497058985,0.7207709781565607,0.09589779259854771,-0.19894887509367157,2.181710345121184,0,1,1,1,0,1
7,12,412465.3058189733,344207.3402352611,1.3174203441628778,557.5762291622796,6.21245088063516,7.179916599647758,8.719393408697115,8.00322096842767,2.615145088634292,2.7432757409693953,350,382,413,455,345,-5.700834003522423,0.6768234574889442,0.04912162022243166,-0.2989876948793136,2.6465918659225767,0,1,1,1,0,1
7,13,409879.6260504499,356726.4539836844,1.4684682793323454,615.0187278851242,6.014330082821325,7.148562267393794,8.010999604659276,8.098472422511675,2.6016768726879005,2.735518468233047,353,365,414,463,328,-6.014377326062059,0.5206054882277189,0.09701752314191975,-0.13301860058524395,2.7898802952648927,0,1,1,1,0,1
7,14,414732.60381972685,369032.76167431666,1.5430015785458984,594.2166770445738,6.094303149070931,6.992003086163731,8.580041072141059,8.431238297224679,2.677420160987013,2.6629719553882354,364,391,506,470,362,-7.579969138362691,0.8322978865901233,0.07765946599741484,-0.299338458071374,2.804328816703195,0,1,1,1,0,1
7,15,423845.8682923587,377215.2538285156,1.5336938553615687,675.9301882563316,5.959874544758108,7.263351774185599,8.60668986637043,8.047195649188001,2.7764586994617075,2.6369352697393813,362,391,509,418,344,-4.866482258144012,0.5278151259614784,0.1373876195853492,-0.1302498985732075,2.6196403613642114,0,1,1,1,0,1
8,1,437744.4850772796,373605.9823613593,1.3586149728407966,757.6727886195548,5.828464557803653,7.630425754898795,8.4082914423872,8.10355906629295,2.7815592964604896,2.659378463337598,356,381,420,457,331,-6.195742451012052,0.3692293248935778,0.08613576688968516,-0.26353730878445353,1.8403905374731364,0,1,1,0,0,1
8,2,409888.6035316918,373126.56298244337,1.6323795945075157,663.4990794201982,5.779128614437802,7.882263847955384,8.009894149582033,8.021255624530907,2.6467636465297932,2.6974186579225634,380,393,512,406,331,-3.6773615204461567,0.641731275688511,0.127021837869275,-0.29223511185620266,1.95654943514304,0,1,1,1,0,1
8,3,400383.0123773626,344910.12541585503,1.4452711303849242,563.665118720595,5.80985675651921,7.007664101205471,8.097958939977325,8.421434763595366,2.673240204626013,2.7076300248534357,350,361,459,414,349,-7.423358987945293,0.22080496906763078,0.04198395392087558,-0.28979930162085177,2.181931957395304,0,1,1,1,0,1
8,4,471285.2703235822,417027.3058827783,1.4574203555919611,821.644627128997,5.824746464586585,6.611742210651297,8.249289679257496,8.364854590005361,2.650396359752889,2.6945313583297206,362,354,457,405,362,-11.38257789348703,0.34470614278976863,0.12440140407456964,-0.2925755971785696,2.7668811421318633,0,1,1,0,0,1
8,5,418120.0353702694,348265.9232615071,1.3014588789123773,574.5236269016896,6.154130935259703,7.308942439757091,8.442064011283941,8.320401420215006,2.6176243576160068,2.66044418163751,366,375,402,473,347,-4.410575602429082,0.6086518701038298,0.05767746359341876,-0.27029878162226684,2.3402538433408413,0,1,1,1,0,1
8,6,419254.9671010972,347062.16320703493,1.2780719610593767,580.7047507496534,6.169899731791625,7.139892119922234,8.396515998301533,8.02743595261718,2.6015223127232807,2.662184682264962,354,354,424,425,327,-6.101078800777666,0.7049898216128265,0.08218312754685297,-0.20311821755216616,2.0195919730070497,0,1,1,1,0,1
8,7,420797.89983830677,358462.3928337677,1.3766449299546093,585.3823393148748,5.837285402069627,7.118068729526261,8.098340612051011,8.122739985826275,2.6367910088689555,2.632305970122178,362,369,421,443,354,-6.319312704737392,0.3393317629027458,0.05787888107344544,-0.2863675454816815,2.378134282049016,0,1,1,1,0,1
8,8,423414.79389641486,343482.16508027574,1.2006737118386088,575.2698771481517,6.036465088324871,6.924851986524137,8.218664304291076,8.30638168265003,2.626014386941384,2.671683698742251,354,388,403,401,339,-8.25148013475862,0.5690576499533335,0.06877548026595379,-0.29120615743292505,2.8361283286574595,0,1,1,1,0,1
8,9,450966.28546273214,373539.93310610077,1.2257364764336864,613.7194602446125,5.863029290649904,6.518162180054434,8.277978049153749,8.492199230664394,2.6070536159113518,2.662574697396985,351,364,407,426,326,-12.318378199455669,0.4507937092929957,0.11121664878098864,-0.27104027943311787,2.652822569450433,0,1,1,1,0,1
8,10,412487.7608407957,326574.11077028734,1.140863499294916,497.514237468522,6.0890097420700835,6.94771715402319,8.35838925414626,8.543302441869997,2.6188017142419473,2.6632075452984947,350,364,433,407,326,-8.022828459768103,0.6038170597902011,0.008041888959232997,-0.29968665032890085,2.611980760681128,0,1,1,1,0,1
8,11,398581.38878131873,338001.6055255554,1.3942021674423664,535.7952059215096,6.116743779097605,6.941673838726102,8.218101745970474,8.109880154094357,2.6272099407887186,2.616777256313732,357,369,415,453,345,-8.08326161273899,0.7121989978611637,0.03819355685496133,-0.2827939598254386,2.2431305952286684,0,1,1,1,0,1
8,12,410882.63185606693,365132.4391721902,1.5424980731612326,600.6012049324139,6.172706227866615,7.170061549908988,8.080606591302885,8.046131838959113,2.647897820601746,2.7086070664185877,368,366,473,429,354,-5.7993845009101195,0.6827763081240652,0.07339384296640253,-0.2763274991378586,2.6661273871036815,0,1,1,1,0,1
8,13,404726.4280219317,387654.9931879157,1.8292856516598406,607.7302694226543,5.907264469361207,7.129191860050996,8.810999604659276,8.46490711413579,2.6320933170206207,2.695319627177602,353,352,534,508,334,-6.20808139949003,0.5162696434053204,0.08124819585187748,-0.23619212572955614,2.7944741036906793,0,1,1,1,0,1
8,14,422581.0807904628,368628.8339063086,1.4604775311584577,545.9037220187139,6.099759524099718,6.606662955354592,8.070918115563586,8.06203411014181,2.6000079216100067,2.706546167349463,356,370,414,456,362,-11.433370446454079,0.820239913973222,0.04410268641503216,-0.25288519078043514,2.796053812342097,0,1,1,1,0,1
8,15,420054.2417388149,363628.1620524786,1.4357392031366365,592.2977180044198,6.091756462340019,7.234777867393607,8.22705373318809,8.423569536107768,2.6618213023152717,2.6618058578927153,374,370,459,442,352,-5.152221326063939,0.5304555608918041,0.06261238041465081,-0.236613259442323,2.632958209427119,0,1,1,1,0,1
9,1,441761.58961535327,397666.495078975,1.5590490546362175,788.2833620805593,5.772211068818432,7.614890670368354,8.140016826371749,8.414015041162699,2.6600409592224064,2.7250448457533647,385,355,454,495,351,-6.351093296316458,0.36014063021839043,0.08372258946223307,-0.17379984767943174,1.8754561972740595,0,1,1,0,0,1
9,2,409825.9500422189,365804.3173646008,1.5597836732238188,597.2926393020746,6.166434113640122,7.3988557453180075,8.150917122041339,8.135533376291654,2.6302019104401317,2.6977455092690583,363,371,428,502,354,-3.5114425468199184,0.6396759769506786,0.07264787272274031,-0.18690985328642146,2.0404462368155323,0,1,1,1,0,1
9,3,419692.44369530096,349930.1651781537,1.3023772148285273,555.9016654667399,5.845168668139923,7.045290027790241,8.57124549830218,8.42226396470931,2.6376225440347856,2.719727459130554,369,350,428,418,356,-7.047099722097584,0.22782881208003916,0.02747398406418566,-0.1839681575217341,2.233197572011641,0,1,1,1,0,1
9,4,440601.9139980838,403725.71826958033,1.6312380427149653,555.5358508162626,5.520957046605982,6.462620187203305,8.461816213404678,8.231979549608912,2.6277579319749464,2.7054497045094794,371,367,540,498,352,-12.873798127966955,0.342442522359534,0.01688290352800327,-0.23714287701204,2.804850608107478,0,1,1,1,0,1
9,5,405562.9912044353,376467.97504297615,1.7090498383854082,671.9815396434134,5.909022263846316,7.199816817990316,8.213949210439916,8.171650976505894,2.6046794924838275,2.669576208246728,364,373,522,430,338,-5.50183182009685,0.6062044161478649,0.14000664735899077,-0.26629963337370033,2.3743601601238846,0,1,1,1,0,1
9,6,427993.39609332685,358879.48746078945,1.3088609136746259,584.2008391775203,6.213969264734151,7.120258060576004,8.132423758416907,8.258509364005306,2.673686836879063,2.6771543619127445,363,393,458,405,355,-6.2974193942399594,0.7101023944439365,0.07511718047103205,-0.15208726997585648,2.049552695388434,0,1,1,1,0,1
9,7,418401.4019106535,380967.5803505302,1.6256617843987673,679.8247545204682,5.7796053042312705,7.1880066472655155,8.80881882556906,8.482894881645318,2.6595401698982712,2.6527274966977243,356,379,541,446,340,-5.619933527344838,0.3402314369978209,0.1384852198413031,-0.18357737457401674,2.415742097932806,0,1,1,1,0,1
9,8,414541.73885156086,354248.1506359373,1.3970641178437644,571.2571732872851,5.832343423408361,7.0749397732008035,8.437035531902074,8.144983683478294,2.6078533935720727,2.6715148114907614,379,375,523,451,349,-6.750602267991962,0.5668685809677554,0.03834300314833547,-0.18455360224773842,2.824078418668718,0,1,1,1,0,1
9,9,430329.36139672325,391079.9669925884,1.6075060559586516,609.8979584063521,5.6314279773287375,6.376750156358353,8.523313735113765,8.088038257567636,2.6946450117482335,2.679588684933223,374,377,527,414,354,-13.73249843641647,0.4464846533736237,0.0780194683432334,-0.17649616154139383,2.6623647462191404,0,1,1,1,0,1
9,10,392630.5428095376,365292.7108301612,1.7266216802062355,623.588035069719,6.048398897002936,6.890541454084181,8.14746623265652,8.062585723272036,2.610190662534398,2.6734305319040055,370,353,467,493,347,-8.594585459158191,0.6020147437407043,0.09372783044384539,-0.20676252152959923,2.6260660120660115,0,1,1,1,0,1
9,11,424699.2801410576,351906.16872047505,1.2720688857941742,601.3430531929615,6.1834195961512055,6.996037902620257,8.145210502339715,8.169658344630545,2.678039546961764,2.652647502424659,362,352,421,427,337,-7.539620973797425,0.704248235695091,0.09541534102623986,-0.25148782748605664,2.305280792575296,0,1,1,1,0,1
9,12,387204.0258372564,337532.57256842643,1.5032854673117002,519.8067369524526,6.218980035267651,7.26810838327313,8.758498476712818,8.240593687310387,2.6607133216377314,2.6507120048742085,361,367,483,431,347,-4.818916167268689,0.6648623208998499,0.014514870342522218,-0.17847951063357714,2.6983951451365433,0,1,1,1,0,1
9,13,400779.17320692,346034.49060244765,1.4525531739552768,560.4079499949365,5.9979543559031185,7.14617139982329,8.010999604659276,8.32576823082672,2.6409794041761017,2.641722755217721,365,374,414,478,341,-6.038286001767101,0.5183789464418204,0.041019475296149854,-0.283085566264527,2.8067327451723822,0,1,1,1,0,1
9,14,421600.9209030554,375555.9652190521,1.5395504431599671,657.1589765662553,6.082792166601713,6.880889201110792,8.481981827637927,8.67639909473327,2.6217090579730282,2.7040325105710963,376,376,534,442,345,-8.691107988892089,0.8190216136953282,0.1339873328366788,-0.17149855080919643,2.7902724985977225,0,1,1,1,0,1
9,15,420291.4898579641,388880.2315430812,1.6858874168511708,670.8984943704583,5.876650041862277,7.155593960461383,8.556719745955908,8.294199879316102,2.6177448474638667,2.6655789123187934,359,377,540,442,351,-5.944060395386167,0.5271690608365449,0.13137997167789156,-0.28252424102642215,2.642488155590979,0,1,1,1,0,1
10,1,397083.3657779129,348141.4856274104,1.5105811984949753,550.5293175529065,5.764616823115636,7.796249576116676,8.300655502481808,8.249932685399015,2.6263022950645216,2.751017170439402,376,384,496,470,341,-4.537504238833243,0.3650170240045068,0.016966337643930532,-0.16760255470553714,1.8737418521328628,0,1,1,1,0,1
10,2,398442.7126574985,367446.07646845636,1.6900336381095786,630.6237488682851,5.941459617776124,7.529485261977786,8.08299991343256,8.225468829592616,2.6097862096016353,2.670418554691822,360,379,523,443,345,-2.20514738022214,0.6336833127352817,0.1032354257164228,-0.15453496835204078,2.0964405729131173,0,1,1,1,0,1
10,3,423818.1186130874,343714.9829105103,1.1989686429742294,541.3583651294122,5.541289722531393,7.088484275664259,8.182071670297056,8.1286421070909,2.6072487155504254,2.6984009656386823,357,392,502,438,344,-6.615157243357415,0.2424248621255583,0.014467082997494137,-0.15518693710188414,2.280421783980326,0,1,1,1,0,1
10,4,455040.6649651382,419608.2325322776,1.645675675671394,726.1527282644523,5.84496362054959,6.469041057536778,8.62957856882552,8.003355513742221,2.709892880038408,2.6929379813168235,365,370,474,439,355,-12.809589424632222,0.3463286175003488,0.1828704021817582,-0.17148501156316798,2.849174108285769,0,1,1,1,0,1
10,5,376681.36505786056,345065.98243220284,1.6838461737434227,553.3851913368869,5.836970680374417,7.137555492502138,8.026055633327884,8.043421669668511,2.603456691404819,2.6743786294463936,357,370,516,409,344,-6.124445074978623,0.6068096390543835,0.038762663426440816,-0.195861979798802,2.4125332316065604,0,1,1,1,0,1
10,6,393645.9112103712,357453.6588066932,1.6380774759632202,589.6432546714692,5.988354407835214,7.138289978988121,8.193457666279864,8.2598834119791,2.667876441445487,2.675781422981257,370,369,578,407,335,-6.117100210118786,0.6948789074560235,0.07072460586898013,-0.17532623030228198,2.038971560560369,0,1,1,1,0,1
10,7,inf,inf,0.0,inf,0.0,0.0,8.00881882556906,8.15569342534206,2.6258730655598135,2.668357141202116,351,399,544,433,332,-4.726582593778886,0.3182192042021793,0.0007521717500272307,-0.129715901788179,2.429015030628973,0,1,1,1,0,1
